id,name,prefecture,created_at,updated_at,latitude,longitude
590,バンコ・チンチョロ,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,15.7654561,-96.1375932
591,ロレト,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-5,-75
592,バット諸島,コスタリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,15.128618,145.6970989
593,カタリナ諸島,コスタリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,33.3889038,-118.4239288
594,カーニョ島,コスタリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
595,ボカス・デル・トロ,パナマ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,9.2684749,-81.9932387
596,プロビデンシア島,コロンビア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,12.5375979,-81.7204155
597,サン・アンドレス島,コロンビア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,12.5375979,-81.7204155
598,ロス・ロケス諸島,ベネズエラ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,10.3437382,-67.0453091
599,トバゴ島,トリニダード・トバゴ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,28.3977591,-16.5711828
600,カーライル湾,バルバドス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,13.087425,-59.6154379
601,スタティア海洋公園,セントユースタティウス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,17.4924699,-62.9483625
602,RMSローヌ,イギリス領ヴァージン諸島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,45.3044515,4.9314343
603,セントクロイ島,アメリカ領ヴァージン諸島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,17.729124,-64.7589156
604,バミューダ諸島,バミューダ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,32.3040273,-64.7563086
605,セントキッツ島,セントクリストファー・ネイビス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,17.3155554,-62.7447785
606,スコッツヘッド,ドミニカ国,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,41.3469486,-70.8300636
607,ジャック・クストー保護区,グアドループ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,16.4220066,-61.5280072
608,ダイヤモンドロック,マルティニーク,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,14.4792663,-61.0034831
609,マルサ・アラム,エジプト,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,31.3528567,27.2395262
610,セントジョンズ・リーフ,エジプト,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,17.1184569,-61.8448509
611,サファガ,エジプト,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,26.741312,33.9859622
612,ウンブリア号,スーダン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,19.6367031,37.290526
613,ファラサン・バンクス,サウジアラビア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,16.7671652,41.9456282
614,サル島,カーボベルデ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,16.1759748,-22.9169771
615,マフィア島,タンザニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-7.8166985,39.8080259
616,ペンバ島,タンザニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-5.1690624,39.7994251
617,ポンタ・ド・オウロ,モザンビーク,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-26.840508,32.883046
618,バザルト諸島,モザンビーク,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-21.649252,35.469766
619,サント・マリー島,マダガスカル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-20.8968602,55.551734
620,プラスリン島,セイシェル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-4.3250708,55.7356082
621,モヘリ島,コモロ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-12.3204573,43.7204313
622,コイン・ド・ミール,モーリシャス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-19.9419234,57.620347
623,サン・ジル,レユニオン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-21.0548416,55.2248423
624,コスタ・ブラバ,スペイン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,51.507411,-0.1281018
625,バレアレス諸島,スペイン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,39.613432,2.8829185
626,グラン・カナリア島,スペイン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,27.9580004,-15.6062305
627,アルガルヴェ,ポルトガル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,37.2449218,-8.1959563
628,ポール・クロ国立公園,フランス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,48.557336,2.5512837
629,マルセイユ,フランス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,43.2963986,5.3777888
630,エルバ島,イタリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,42.7902379,10.3402239
631,ランペドゥーザ島,イタリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,35.5111342,12.5962914
632,コトル湾,モンテネグロ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,42.4542486,18.6720302
633,サランダ,アルバニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,39.8752198,20.0065258
634,ザキントス島,ギリシャ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,37.7891385,20.7900896
635,ミコノス島,ギリシャ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,37.4513937,25.3923149
636,アイア・ナパ,キプロス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,34.9893216,33.9962036
637,コミノ島,マルタ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,36.0118868,14.3369304
638,南オーストラリア,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-30.5343665,135.6301212
639,メルボルン,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-37.8142454,144.9631732
640,タスマニア,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-42.035067,146.6366887
641,ミルフォード・サウンド,ニュージーランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-36.7708928,174.7673032
642,ホワイト島,ニュージーランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-37.5200619,177.1814086
643,南極半島,南極,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,36.601679,116.9977796
644,スピッツベルゲン島,北極,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,78.3109714,17.2305917
645,アンダマン諸島,インド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,12.6112387,92.8316541
647,ラクシャドウィープ諸島,インド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,10.8665537,72.1944014
648,ゴア,インド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,15.3004543,74.0855134
649,ネトラニ島,インド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,14.0172284,74.3271448
650,ポンディシェリ,インド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,10.9156489,79.8069488
651,カルピティヤ,スリランカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,8.2368062,79.7661508
652,キリンダ,スリランカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,6.9115444,81.02227
653,コロンボ,スリランカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,6.9388614,79.8542005
654,チュルナ島,パキスタン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,24.8976325,66.6052717
655,セントマーチン島,バングラデシュ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,18.0423736,-63.0549948
656,ラーム環礁,モルディブ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,1.9532823,73.4003465
657,アッドゥ環礁,モルディブ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-0.6414934,73.1629978
658,ガーフ環礁,モルディブ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,0.6718081,73.4384681
659,トリトン・ベイ,インドネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-3.6343779,133.8175961
660,ハルマヘラ島,インドネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,0.6536435,127.9319556
661,モロタイ島,インドネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,2.3129234,128.4418556
662,スンバ島,インドネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-9.795874,120.1524565
663,ティモール島,インドネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-9.3460171,124.6370774
664,サンギヘ諸島,インドネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,3.5527079,125.5465645
665,ティカオ島,フィリピン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,12.5158696,123.7086789
666,サマール島,フィリピン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,12.1269576,124.8239794
667,パナイ島,フィリピン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,2.6014902,100.1198684
668,ミンダナオ島,フィリピン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,6.9135459,122.0614676
669,ディナガット諸島,フィリピン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,10.1577932,125.5851827
670,レダン島,マレーシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,0.803338,102.0571428
671,テンゴル島,マレーシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,4.8053878,103.6805603
672,ラン・テンガ島,マレーシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,1.3609323,110.8383263
673,コ・ハー,タイ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,44.3053476,17.5961467
674,トラン,タイ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,7.5867925,99.6281054
675,スリン諸島,タイ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,9.401572,97.8653235
676,コ・コン,カンボジア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,22.760475,120.267322
677,ウェール島,ベトナム,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
678,クリスマス島（オーストラリア）,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-10.4837768,105.64723
679,ココス諸島,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-12.0728315,96.8409375
680,ジャービス湾,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-35.1494368,150.7085321
681,バイロンベイ,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-28.6483333,153.6177778
682,ウロンゴン,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-34.4243941,150.89385
683,エスペランス,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-33.858228,121.8931606
684,カイコウラ,ニュージーランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-42.4005999,173.6811428
685,スチュアート島,ニュージーランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-46.9867197,167.882138
686,コロマンデル半島,ニュージーランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-36.9811594,175.6785237
687,ラバウル,パプアニューギニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-4.1984592,152.1728287
688,ケビエン,パプアニューギニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
689,トゥフィ,パプアニューギニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,36.3792792,7.3123348
690,フロリダ諸島,ソロモン諸島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-9.0695645,160.223772
691,マロボ・ラグーン,ソロモン諸島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-2.539,120.927
692,タンナ島,バヌアツ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-19.4857785,169.3345014
693,ハアパイ諸島,トンガ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
694,リフー島,ニューカレドニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-20.9328607,167.1657848
695,ウベア島,ニューカレドニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-20.5490007,166.5673946
696,ウリシー環礁,ミクロネシア連邦,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,9.9613889,139.6036111
700,マサチューセッツ,アメリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,42.3788774,-72.032366
701,五大湖,アメリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,48.6301118,126.116957
702,ニューファンドランド,カナダ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,53.8217327,-61.2295532
703,ノバスコシア,カナダ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,45.1960403,-63.1653789
704,ファンディ湾,カナダ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,44.8512466,-66.1977817
705,バークレー・サウンド,カナダ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,37.8708393,-122.272863
706,チアパス,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,16.5000001,-92.5000001
707,ベラクルス,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,19.333333,-96.666667
708,アティトラン湖,グアテマラ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,14.6801463,-91.186161
709,コーン・アイランド,ニカラグア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,22.2863723,114.1430413
710,ポルトベロ,パナマ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,9.0809895,-79.3577558
711,パール諸島,パナマ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,8.3480622,-78.896185
712,ネグリル,ジャマイカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,18.2779531,-78.3494771
713,オーチョ・リオス,ジャマイカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,18.4081045,-77.1011092
714,ポート・ロイヤル,ジャマイカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,6.4990718,2.6253361
715,ラバディー,ハイチ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,13.976248,44.186844
716,サオナ島,ドミニカ共和国,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,38.693105,1.3894867
717,カタリーナ島,ドミニカ共和国,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,2.971,99.6006
718,アンティグア島,アンティグア・バーブーダ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,17.1037152,-61.7904505
719,モントセラト島,モントセラト,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,16.7417041,-62.1916844
720,ベキア島,セントビンセント・グレナディーン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,13.0164963,-61.2320483
721,パーム島,アルバ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,12.4743339,-69.9931927
722,ラジェ・デ・サントス,ブラジル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-20.5816436,-48.5643038
723,アライアル・ド・カボ,ブラジル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-7.9230104,-38.0544586
724,レシフェ,ブラジル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-8.0584933,-34.8848193
725,プエルト・マドリン,アルゼンチン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-25.6107508,-54.5764199
726,ウシュアイア,アルゼンチン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-54.807306,-68.3084133
727,プンタ・デ・チョロス,チリ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-53.1625688,-70.907822
728,ロビンソン・クルーソー島,チリ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-33.6444501,-78.8262238
729,タイロナ国立公園,コロンビア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,11.3235581,-74.0518074
730,ゴルゴナ島,コロンビア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,2.9683057,-78.1827928
731,マチャリジャ国立公園,エクアドル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-1.4126551,-80.7126991
732,マンコラ,ペルー,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,24.0270175,79.4672443
733,ベルレンガス諸島,ポルトガル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,39.3569298,-9.5609518
734,セジンブラ,ポルトガル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,38.4436932,-9.0996273
735,カボ・デ・パロス,スペイン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,36.7210296,-2.1932327
736,タバルカ島,スペイン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
737,カランク国立公園,フランス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,43.1522205,5.4291326
738,グレナン諸島,フランス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
739,カプリ島,イタリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,25.9892887,-81.7357277
740,バイア海底考古学公園,イタリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
741,ポルトフィノ,イタリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,44.3365953,9.2167418
742,クレタ島,ギリシャ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,35.3084952,24.4633423
743,アロニソス島,ギリシャ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,39.2123073,23.9093931
744,ボドルム,トルコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,37.0343987,27.430651
745,フェティエ,トルコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,36.6214663,29.1060359
746,ムリェト島,クロアチア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,42.7459771,17.5465663
747,サントメ島,サントメ・プリンシペ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-53.7845385,-67.7273006
748,ダカール,セネガル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,14.693425,-17.447938
749,タバルカ,チュニジア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,26.1582002,91.6782004
750,ジブラルタル海峡,モロッコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,35.9496629,-5.6366664
751,済州島,韓国,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
752,江陵,韓国,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
753,千島湖,中国,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,29.5693707,119.0699941
754,海南島,中国,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,19.1603858,109.6289321
755,西貢,香港,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,22.3822489,114.2728277
756,墾丁,台湾,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,21.9453078,120.7987855
757,澎湖諸島,台湾,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,23.5585685,119.6098859
765,ウラジオストク,ロシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
766,白海,ロシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,64.5216684,34.7625835
767,オヤモ鉱山,フィンランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
768,ルム採石場,エストニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
769,ルライ川,スウェーデン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
770,サルトストラウメン,ノルウェー,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,67.2321407,14.6100504
771,リレベルト,デンマーク,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
772,ヘムモール,ドイツ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
773,フェルンシュタイン湖,オーストリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
774,アッター湖,オーストリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,48.0570002,20.7383848
775,サマランガー湖,オーストリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
776,ヴェルザスカ川,スイス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,46.2802833,8.8039646
777,レマン湖,スイス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,46.3613502,6.393247
778,Nemo 33,ベルギー,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,50.7960786,4.3169256
779,Deepspot,ポーランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,51.9778519,20.5248126
780,Y-40 The Deep Joy,イタリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
781,カポ・ダルクア湖,イタリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,38.172347,12.734932
782,モルナール・ヤノーシュ洞窟,ハンガリー,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,47.5181319,19.0359332
783,ストライタン,アイスランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
784,タシーラク,グリーンランド,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,65.6140754,-37.6392199
785,プリンス・ウィリアム湾,アラスカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,46.6174128,-64.1090125
786,セントローレンス川,カナダ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,47.0394195,-70.7929378
788,ユタ州,アメリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,39.4225192,-111.714358
789,レイク・タホ,アメリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,39.0505411,-122.7776556
793,セノーテ・ドス・オホス,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,20.7524987,-89.3538647
794,セノーテ・アンヘリータ,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,20.7524987,-89.3538647
795,セノーテ・エル・ピット,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,20.7524987,-89.3538647
796,ホル・チャン海洋保護区,ベリーズ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,47.882572,134.960938
797,カヨス・コチノス,ホンジュラス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,51.3310305,-2.8335775
798,イロパンゴ湖,エルサルバドル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,13.669405,-89.0491012
799,ガン・ドカ・マンサニージョ,コスタリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,9.9340639,-84.0776723
800,ガツン湖,パナマ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,9.1657587,-79.9436744
801,ボニート,ブラジル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-15.3231001,-44.7572539
803,グアラパリ,ブラジル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-20.6469745,-40.4917864
804,ロス・モレス,チリ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-42.300844,-73.105387
805,マクマード湾,南極,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-77.526649,164.985485
808,ミリオン・ダラー・ポイント,バヌアツ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-15.5242059,167.2430738
809,テニア島,ニューカレドニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
810,ナメナ海洋保護区,フィジー,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
811,エウア島,トンガ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,32.6474456,-16.9375362
812,パロロ・ディープ海洋保護区,サモア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-41.2343988,174.8357953
813,シャンデリア・ケーブ,パル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,47.1770027,3.740842
